sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,brand,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,fabric_care,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,primary_colour,required_options,short_description,size,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
10014-darkcharcoal-m,,Default,simple,Men,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:40",,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...","Liverpool Men's Baggy","Liverpool Men's Baggy",,,,,"Liverpool Men's Baggy",,,"Product Info Column",,9.9900,black,0,"Full description for ""Liverpool Men's Baggy"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:40",liverpool-men-s-baggy,liverpool-men-s-baggy-103.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10014-darkcharcoal-l,,Default,simple,Men,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:40",,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...","Liverpool Men's Baggy","Liverpool Men's Baggy",,,,,"Liverpool Men's Baggy",,,"Product Info Column",,9.9900,black,0,"Full description for ""Liverpool Men's Baggy"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:40",liverpool-men-s-baggy,liverpool-men-s-baggy-104.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10014-darkgrey-s,,Default,simple,Men,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:41",,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...","Liverpool Men's Baggy","Liverpool Men's Baggy",,,,,"Liverpool Men's Baggy",,,"Product Info Column",,9.9900,grey,0,"Full description for ""Liverpool Men's Baggy"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:41",liverpool-men-s-baggy,liverpool-men-s-baggy-105.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10014-darkgrey-m,,Default,simple,Men,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:41",,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...","Liverpool Men's Baggy","Liverpool Men's Baggy",,,,,"Liverpool Men's Baggy",,,"Product Info Column",,9.9900,grey,0,"Full description for ""Liverpool Men's Baggy"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:41",liverpool-men-s-baggy,liverpool-men-s-baggy-106.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10014-darkgrey-l,,Default,simple,Men,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:41",,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...","Liverpool Men's Baggy","Liverpool Men's Baggy",,,,,"Liverpool Men's Baggy",,,"Product Info Column",,9.9900,grey,0,"Full description for ""Liverpool Men's Baggy"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:41",liverpool-men-s-baggy,liverpool-men-s-baggy-107.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10014-maroon-s,,Default,simple,Men,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:41",,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...","Liverpool Men's Baggy","Liverpool Men's Baggy",,,,,"Liverpool Men's Baggy",,,"Product Info Column",,9.9900,red,0,"Full description for ""Liverpool Men's Baggy"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:41",liverpool-men-s-baggy,liverpool-men-s-baggy-108.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10014-maroon-m,,Default,simple,Men,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:41",,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...","Liverpool Men's Baggy","Liverpool Men's Baggy",,,,,"Liverpool Men's Baggy",,,"Product Info Column",,9.9900,red,0,"Full description for ""Liverpool Men's Baggy"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:41",liverpool-men-s-baggy,liverpool-men-s-baggy-109.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10014-maroon-l,,Default,simple,Men,"Default Category",base,Uniqlo,,,,"2015-11-11 21:48:41",,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Men's Baggy"" coming soon...","Liverpool Men's Baggy","Liverpool Men's Baggy",,,,,"Liverpool Men's Baggy",,,"Product Info Column",,9.9900,red,0,"Full description for ""Liverpool Men's Baggy"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:41",liverpool-men-s-baggy,liverpool-men-s-baggy-110.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Men/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-pureblack-xs,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:42",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,black,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:48:42",real-madrid-women-s-casual,real-madrid-women-s-casual.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-pureblack-s,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:42",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,black,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:42",real-madrid-women-s-casual,real-madrid-women-s-casual-112.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-pureblack-m,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:42",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,black,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:42",real-madrid-women-s-casual,real-madrid-women-s-casual-113.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-pureblack-l,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:42",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,black,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:42",real-madrid-women-s-casual,real-madrid-women-s-casual-114.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-pureblack-xl,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:42",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,black,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",XL,,,,,,1,4,,,"2015-11-11 21:48:42",real-madrid-women-s-casual,real-madrid-women-s-casual-115.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-lightgrey-xs,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:42",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,grey,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:48:42",real-madrid-women-s-casual,real-madrid-women-s-casual-116.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-lightgrey-s,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:43",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,grey,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:43",real-madrid-women-s-casual,real-madrid-women-s-casual-117.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-lightgrey-m,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:43",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,grey,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:43",real-madrid-women-s-casual,real-madrid-women-s-casual-118.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-lightgrey-l,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:43",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,grey,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:43",real-madrid-women-s-casual,real-madrid-women-s-casual-119.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-lightgrey-xl,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:43",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,grey,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",XL,,,,,,1,4,,,"2015-11-11 21:48:43",real-madrid-women-s-casual,real-madrid-women-s-casual-120.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-brightred-xs,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:43",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,red,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:48:43",real-madrid-women-s-casual,real-madrid-women-s-casual-121.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-brightred-s,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:43",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,red,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:43",real-madrid-women-s-casual,real-madrid-women-s-casual-122.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-brightred-m,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:44",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,red,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:44",real-madrid-women-s-casual,real-madrid-women-s-casual-123.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-brightred-l,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:44",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,red,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:44",real-madrid-women-s-casual,real-madrid-women-s-casual-124.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-brightred-xl,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:44",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,red,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",XL,,,,,,1,4,,,"2015-11-11 21:48:44",real-madrid-women-s-casual,real-madrid-women-s-casual-125.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-limegreen-xs,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:44",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,green,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:48:44",real-madrid-women-s-casual,real-madrid-women-s-casual-126.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-limegreen-s,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:44",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,green,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:48:44",real-madrid-women-s-casual,real-madrid-women-s-casual-127.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-limegreen-m,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:44",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,green,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:48:44",real-madrid-women-s-casual,real-madrid-women-s-casual-128.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-limegreen-l,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:45",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,green,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:48:45",real-madrid-women-s-casual,real-madrid-women-s-casual-129.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-limegreen-xl,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:45",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,green,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",XL,,,,,,1,4,,,"2015-11-11 21:48:45",real-madrid-women-s-casual,real-madrid-women-s-casual-130.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015-royalblue-xs,,Default,simple,Women,"Default Category",base,Independent,,,,"2015-11-11 21:48:45",,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...",,,,0,,,,,"Full description for ""Real Madrid Women's Casual"" coming soon...","Real Madrid Women's Casual","Real Madrid Women's Casual",,,,,"Real Madrid Women's Casual",,,"Product Info Column",,14.9900,blue,0,"Full description for ""Real Madrid Women's Casual"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:48:45",real-madrid-women-s-casual,real-madrid-women-s-casual-131.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Women/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
